comment_id,video_id,author,updated_at,like_count,cleaned_text,roberta_label,roberta_confidence,sentiment_label,entities,keywords,topic_id,topic_keywords
73685d59b9d15a55,6ebXffTl4do,@lindaw140,2026-06-22T02:03:39Z,1,cares about CBS “news” ? Disrespectful to the President and only cares about their own power /positions,LABEL_0,0.8659651875495911,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""about"", ""president and"", ""cbs news"", ""the president"", ""their own""]",9,"the, to, trump, is, iran"
a78e20f9ff702c86,6ebXffTl4do,@anthonymagee5725,2026-06-22T02:13:07Z,1,Trump looks drained out in that thumbnail!,LABEL_0,0.8313246965408325,Anti,[],"[""thumbnail"", ""in that"", ""trump looks"", ""looks"", ""out""]",5,"the, and, of, is, to"
831290262ca508ce,6ebXffTl4do,@jamesgraves32,2026-06-22T02:12:02Z,1,"Paint the aircraft carriers pink and rent them out as a party barge. We aren’t using them, why not?",LABEL_0,0.4815802574157715,Anti,[],"[""them"", ""using"", ""why"", ""as"", ""out""]",5,"the, and, of, is, to"
839dae2575022e35,6ebXffTl4do,@patMalley-k1c,2026-06-22T02:07:19Z,1,"Media headline: FATAL SETBACK re Chicago Mayor. Americans want to see headline: Chicago Mahor replaced by American citizen Republian. He supports ICE, he supports police, he sports democracy",LABEL_1,0.5895373821258545,Neutral,"[{""text"": ""Chicago"", ""label"": ""GPE""}, {""text"": ""Americans"", ""label"": ""NORP""}, {""text"": ""Chicago Mahor"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""NORP""}, {""text"": ""Republian"", ""label"": ""NORP""}]","[""chicago"", ""supports"", ""he"", ""fatal"", ""ice""]",-1,
f70dc130ea06caa3,6ebXffTl4do,@MadMax-nl8hg,2026-06-22T02:22:08Z,1,"Ive never experienced such a feeling of disregard or dissasociation like i have this year. if i keep updated i get depressed and feel dread. if i stop caring im blind to issues. im tired, im just tired",LABEL_0,0.9601345062255859,Anti,"[{""text"": ""this year"", ""label"": ""DATE""}]","[""im"", ""tired"", ""if"", ""blind"", ""issues""]",2,"the, to, you, of, iran"
ee2db39137a02cef,6ebXffTl4do,@JimmieHamilton-d1d,2026-06-22T02:06:35Z,1,UNCONDITIONAL SURRENDER 😅😅😅😅,LABEL_1,0.5282083749771118,Neutral,[],[],-1,
30938122c09d5a49,6ebXffTl4do,@KeithBlanchard-d5l,2026-06-22T04:09:29Z,1,It’s the Iranian version of Groundhog Day. The sh!Ty pants addition 😊😅😅😅😢😂,LABEL_0,0.4623201787471771,Anti,"[{""text"": ""Iranian"", ""label"": ""NORP""}, {""text"": ""Groundhog Day"", ""label"": ""EVENT""}]","[""pants"", ""groundhog day"", ""groundhog"", ""version"", ""version of""]",5,"the, and, of, is, to"
3eb62287cd91c005,6ebXffTl4do,@drkarim-kq9md,2026-06-22T02:25:24Z,1,Iran walked out there was no talks.,LABEL_1,0.5880755186080933,Neutral,"[{""text"": ""Iran"", ""label"": ""GPE""}]","[""there was"", ""out there"", ""talks"", ""there"", ""was""]",-1,
10fcf48911828529,6ebXffTl4do,@stevem-h5e,2026-06-22T02:25:29Z,1,"Meanwhile, rural hospitals are closing, people can't afford health care and housing, grocery prices are still rising, the homeless population is growing, farmers and small businesses are going bankrupt, etc., etc., etc.",LABEL_0,0.9255530834197998,Anti,[],"[""etc"", ""are"", ""health"", ""bankrupt"", ""afford""]",7,"and, not, he, the, they"
98b21d5256ba56d1,6ebXffTl4do,@deanhotter8057,2026-06-22T02:26:04Z,1,Why show Booker? 😂😂😂😂😂😂 His words are empty,LABEL_0,0.9113827347755432,Anti,"[{""text"": ""Booker"", ""label"": ""PERSON""}]","[""words"", ""show"", ""booker"", ""why"", ""his""]",4,"cbs, news, is, fake, the"
a5d9bd64b4082355,6ebXffTl4do,@garyweber83,2026-06-22T02:03:53Z,1,"Sadly, most people are ignorant and they have no clue why something needed to be done with Iran.",LABEL_0,0.9546577334403992,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}]","[""be done"", ""done with"", ""most people"", ""have no"", ""they have""]",7,"and, not, he, the, they"
7a2e0c8289397454,6ebXffTl4do,@lindacarpenter9271,2026-06-22T02:27:50Z,1,Release the Epstein files. Turn Netanyahu over for his war crimes. Also anyone in a position of power that supports and/or aids Netanyahu in his crimes needs to face charges.,LABEL_0,0.8412017822265625,Anti,"[{""text"": ""Turn Netanyahu"", ""label"": ""PERSON""}, {""text"": ""Netanyahu"", ""label"": ""PERSON""}]","[""netanyahu"", ""crimes"", ""his"", ""in his"", ""supports""]",1,"of, so, the, and, his"
ce780592b65d7249,6ebXffTl4do,@matterdoo,2026-06-22T02:02:32Z,1,My neck hurts from this clowns whiplash.,LABEL_0,0.9789133667945862,Anti,[],"[""neck"", ""clowns"", ""my"", ""from"", ""this""]",3,"the, to, he, trump, and"
6228e5e7f08a6bf3,6ebXffTl4do,@RJZ458,2026-06-22T02:46:06Z,1,Yea right. I won’t believe it until see it.,LABEL_1,0.4414382576942444,Neutral,[],"[""it"", ""until"", ""right"", ""believe"", ""see""]",-1,
7e88b2e1648a6ffd,6ebXffTl4do,@MrBrownEMBA,2026-06-22T02:33:33Z,1,"The public facade is slipping, and the behavior is becoming more disinhibited — less filtered, less restrained. If this continues, it’s only a matter of time before it shows up on live TV. And the world is watching.",LABEL_0,0.6324233412742615,Anti,[],"[""less"", ""and the"", ""is"", ""only matter"", ""it only""]",8,"the, is, and, to, of"
4d8462b25d9bccb5,6ebXffTl4do,@ZappaFan101,2026-06-22T02:01:08Z,1,"You better cut it out, or we will offer you $400 billion next time.",LABEL_1,0.4913126826286316,Neutral,"[{""text"": ""$400 billion"", ""label"": ""MONEY""}]","[""you"", ""offer"", ""we will"", ""billion"", ""next""]",-1,
3d7e192cace1c680,6ebXffTl4do,@timayscott8450,2026-06-22T02:36:25Z,1,The art of the sqeel😂,LABEL_1,0.6974911689758301,Neutral,[],"[""the art"", ""art of"", ""art"", ""of the"", ""the""]",-1,
17f5be3f65477a41,6ebXffTl4do,@katana258,2026-06-22T01:53:03Z,1,trump lost the war 3 months ago ..g.o.p. will lose the mid-terms ..americans vote for winners not coward losers ..,LABEL_0,0.778904914855957,Anti,"[{""text"": ""3 months ago"", ""label"": ""DATE""}, {""text"": ""americans"", ""label"": ""NORP""}]","[""months ago"", ""will lose"", ""months"", ""losers"", ""terms""]",8,"the, is, and, to, of"
317619dfe1a6f546,6ebXffTl4do,@SylviaSanchez-cl2eo,2026-06-22T02:38:42Z,1,"But, but, but I thought we had a deal.",LABEL_1,0.6753538846969604,Neutral,[],"[""but"", ""we had"", ""thought"", ""had"", ""deal""]",-1,
bb93af60a4afe324,6ebXffTl4do,@suzannezethner8180,2026-06-22T02:39:32Z,1,State Funeral 🙏 soon please 🙏,LABEL_1,0.49500906467437744,Neutral,"[{""text"": ""\ud83d\ude4f"", ""label"": ""ORG""}]","[""soon"", ""state"", ""please""]",-1,
34b41f7573dc0c51,6ebXffTl4do,@emcsquar3db,2026-06-22T02:42:04Z,1,"Another one of his fine qualities, the orange gasbag is impatient. The Diaper Rash Cowboy is having another tantrum when one of his lies/fantasies doesn't come to fruition. And he is exposed (once again) as a BUFFOON. He is OFFICIALLY - ""Mr Bungle"" the worlds biggest IMBECILE. Thank you for your attention to this matter.",LABEL_0,0.5145293474197388,Anti,"[{""text"": ""one"", ""label"": ""CARDINAL""}, {""text"": ""The Diaper Rash Cowboy"", ""label"": ""ORG""}, {""text"": ""BUFFOON"", ""label"": ""ORG""}, {""text"": ""Bungle"", ""label"": ""WORK_OF_ART""}]","[""one of"", ""of his"", ""another"", ""is"", ""one""]",4,"cbs, news, is, fake, the"
a22f5b5f76b9b443,6ebXffTl4do,@Rafbibi33,2026-06-22T01:52:36Z,1,Is Grandpa crying wolf again? 😂😂,LABEL_1,0.5619447231292725,Neutral,"[{""text"": ""Grandpa"", ""label"": ""PERSON""}, {""text"": ""wolf"", ""label"": ""PERSON""}]","[""crying wolf"", ""crying"", ""wolf"", ""grandpa"", ""again""]",-1,
0a612f1ac700a296,6ebXffTl4do,@jayastorga,2026-06-22T02:17:11Z,1,"Take over Iran send refugees there, (non muslims) Use Islam's playbook",LABEL_0,0.5383331179618835,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""muslims"", ""label"": ""NORP""}, {""text"": ""Islam"", ""label"": ""ORG""}]","[""take over"", ""muslims"", ""islam"", ""non"", ""send""]",6,"they, this, would, long, and"
1880f96c8f07ba22,6ebXffTl4do,@隆美尔-c4u,2026-06-22T01:48:17Z,1,"Finally after all the back and forth, the fatal weakness of those Iranians turns out to be the foul language.",LABEL_0,0.8530417084693909,Anti,"[{""text"": ""Iranians"", ""label"": ""NORP""}]","[""back and"", ""forth the"", ""fatal"", ""of those"", ""finally""]",8,"the, is, and, to, of"
d58cb64920689a22,6ebXffTl4do,@joshuabrookshire2842,2026-06-22T02:44:31Z,1,This tangerine clowns lack of political tact and wit is down right shameful. He's a reflection of those who voted for him.,LABEL_0,0.966490626335144,Anti,[],"[""who voted"", ""clowns"", ""of those"", ""those who"", ""voted""]",4,"cbs, news, is, fake, the"
13b62f6b5a834a6e,6ebXffTl4do,@LiveLoveLaugh5685,2026-06-22T02:05:52Z,1,"Corrupt Roy Cohn School of Business taught to Conman in Chief - 1.Deny everything, Admit nothing 2.Threaten everybody attack attack attack, 3. No matter what happens, claim victory.",LABEL_0,0.5956000685691833,Anti,"[{""text"": ""Corrupt Roy Cohn School of Business"", ""label"": ""PERSON""}, {""text"": ""Conman"", ""label"": ""PERSON""}, {""text"": ""2.Threaten"", ""label"": ""CARDINAL""}, {""text"": ""3"", ""label"": ""CARDINAL""}]","[""attack"", ""claim victory"", ""happens"", ""claim"", ""no matter""]",3,"the, to, he, trump, and"
03d7a0379582d621,6ebXffTl4do,@Anthony-m6k2f,2026-06-22T02:48:25Z,1,Now poll educated people,LABEL_1,0.6889241933822632,Neutral,[],"[""poll"", ""now"", ""people""]",-1,
99ff01ef9c5ed1ca,6ebXffTl4do,@ae_marika.9551,2026-06-22T13:07:10Z,1,"He threstens obliteration on Sunday, claim victory by Tuesday and declares peace by Friday to manipulate the markets. Then the groundhog circus week starts all over again.",LABEL_1,0.47682836651802063,Neutral,"[{""text"": ""Sunday"", ""label"": ""DATE""}, {""text"": ""Tuesday"", ""label"": ""DATE""}, {""text"": ""Friday"", ""label"": ""DATE""}]","[""by"", ""over again"", ""manipulate"", ""tuesday"", ""all over""]",-1,
b66a8ba3aa4c25da,6ebXffTl4do,@camitup,2026-06-22T11:30:43Z,1,It's ALL BS,LABEL_0,0.8958413004875183,Anti,[],"[""it all"", ""bs"", ""all"", ""it""]",2,"the, to, you, of, iran"
3023654794b39664,6ebXffTl4do,@NYMArts,2026-06-22T17:45:53Z,1,President Trump is Very Tired.,LABEL_0,0.9305675029754639,Anti,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Very Tired"", ""label"": ""ORG""}]","[""very tired"", ""tired"", ""president trump"", ""very"", ""trump is""]",0,"he, trump, the, but, and"
8486e92a5146b2ef,6ebXffTl4do,@joenobody7495,2026-06-22T17:02:31Z,1,Department of War? Gulf of America? Six thousand presidentail pardons? Wants money from the DOJ? Wants money from the IRS? Thinks the DOJ is his private law firm? Thousands of presidential orders? And he thinks vandals are the problem?,LABEL_0,0.7365885972976685,Anti,"[{""text"": ""Department of War"", ""label"": ""ORG""}, {""text"": ""Six thousand"", ""label"": ""CARDINAL""}, {""text"": ""IRS"", ""label"": ""ORG""}, {""text"": ""DOJ"", ""label"": ""ORG""}, {""text"": ""Thousands"", ""label"": ""CARDINAL""}]","[""thinks"", ""wants"", ""from the"", ""money"", ""from""]",5,"the, and, of, is, to"
94674e669a5d5a64,6ebXffTl4do,@mathewgrover6455,2026-06-22T11:38:35Z,1,I don't know why he is speaking because nobody actually listens to him anymore.,LABEL_0,0.9453850984573364,Anti,[],"[""don know"", ""speaking"", ""why he"", ""actually"", ""anymore""]",3,"the, to, he, trump, and"
52ead8c537d008c1,6ebXffTl4do,@azrazulfiqar6617,2026-06-22T07:20:37Z,1,D trump is a one of the biggest monster ☠️💀,LABEL_0,0.9608360528945923,Anti,[],"[""the biggest"", ""biggest"", ""one of"", ""one"", ""trump is""]",4,"cbs, news, is, fake, the"
835a1d7d74159034,6ebXffTl4do,@camitup,2026-06-22T11:31:52Z,1,Get some Balls and IMPEACH,LABEL_1,0.5444490313529968,Neutral,"[{""text"": ""Balls"", ""label"": ""LOC""}, {""text"": ""IMPEACH"", ""label"": ""ORG""}]","[""impeach"", ""some"", ""get"", ""and""]",-1,
b5ceae6507065029,6ebXffTl4do,@pattycake8272,2026-06-22T14:22:26Z,1,I need to hear what other countrys think of his tom foolery,LABEL_0,0.7664862275123596,Anti,[],"[""what other"", ""hear"", ""of his"", ""need to"", ""other""]",9,"the, to, trump, is, iran"
3cae254d7ac05587,6ebXffTl4do,@pakkslac133,2026-06-22T06:57:13Z,1,The loud mouth idiot will blow up any positive talks. Started a disaster he can't stop. Fn liar..,LABEL_0,0.9580667018890381,Anti,[],"[""loud mouth"", ""blow"", ""blow up"", ""disaster"", ""he can""]",4,"cbs, news, is, fake, the"
4bba55293625ed3d,6ebXffTl4do,@AaronShannon-q6i,2026-06-22T17:46:46Z,1,TACO.,LABEL_1,0.6302228569984436,Neutral,"[{""text"": ""TACO"", ""label"": ""ORG""}]","[""taco""]",-1,
80f2dbcfa70f46db,6ebXffTl4do,@David-t9y1w,2026-06-22T16:20:30Z,1,"The problem with this negotiation is that still Iran not willing to negotiate face to face ! The middleman countries are two most unpopular countries in Middle East with their own agenda in mind!! There will be no concrete resolution until the Iranian people right and freedom from IRGC is on the table!! Just like IRGC demend on Lebanon, the US must demand the same for Iranian people and political prisoners!! Stop daily executions!",LABEL_0,0.8754495978355408,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""two"", ""label"": ""CARDINAL""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Iranian"", ""label"": ""NORP""}, {""text"": ""IRGC"", ""label"": ""GPE""}, {""text"": ""IRGC"", ""label"": ""GPE""}, {""text"": ""Lebanon"", ""label"": ""GPE""}, {""text"": ""US"", ""label"": ""GPE""}, {""text"": ""Iranian"", ""label"": ""NORP""}]","[""iranian people"", ""face"", ""the"", ""countries"", ""irgc""]",5,"the, and, of, is, to"
3241b317a6756ab0,6ebXffTl4do,@piedaandrade2341,2026-06-22T11:26:15Z,1,"TRUMP ,DOING WHAT OTHER 2 NO CARE,ABOUT SAFETY OF THIS COUNTRY. BUT TRUMP IS REAL. WARRIOR,AND HE HAVE AHOUR SUPPORT. ❤",LABEL_2,0.5993978977203369,Pro,"[{""text"": ""TRUMP"", ""label"": ""ORG""}, {""text"": ""TRUMP"", ""label"": ""ORG""}]","[""but trump"", ""no care"", ""this country"", ""what other"", ""support""]",4,"the, is, of, this, he"
bce35241a9ccac84,6ebXffTl4do,@glorpp,2026-06-22T11:10:16Z,1,Can somebody take this lunitic off-line?? I think the world really gad enough of his narcissistic behavior. Who does he think he is?,LABEL_0,0.958689272403717,Anti,[],"[""think"", ""think the"", ""take this"", ""does he"", ""line""]",9,"the, to, trump, is, iran"
2265d1092d9895bb,6ebXffTl4do,@RasCricketSmallAxe,2026-06-22T04:53:42Z,1,The best part of all this is it’s only TRUMP who is making Trump look like a complete failure,LABEL_0,0.7552769184112549,Anti,"[{""text"": ""TRUMP"", ""label"": ""ORG""}, {""text"": ""Trump"", ""label"": ""PERSON""}]","[""all this"", ""making trump"", ""is making"", ""it only"", ""trump look""]",9,"the, to, trump, is, iran"
99cfc0ee5f96a9a6,6ebXffTl4do,@El777-f2v,2026-06-22T11:18:23Z,1,Trump wants more war because he finally figured out he surrendered and trump doesn’t like losing😂I do not appreciate my president’s gutter mouth.,LABEL_0,0.9372410178184509,Anti,[],"[""like losing"", ""trump doesn"", ""my president"", ""because he"", ""finally""]",7,"and, not, he, the, they"
9ac99f2690a08fdf,6ebXffTl4do,@yipi8963,2026-06-22T04:31:26Z,1,Couldn't the US just let Iran have the nukes they want. It would probably be a couple of years before they launch them on everyone around them. We could have low oil prices until then and when no oil is available after we could just use solar panels.,LABEL_1,0.5043365359306335,Neutral,"[{""text"": ""US"", ""label"": ""GPE""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""a couple of years"", ""label"": ""DATE""}]","[""oil"", ""could"", ""them"", ""have"", ""just""]",-1,
5099ddcab00157c1,6ebXffTl4do,@AaronShannon-q6i,2026-06-22T17:46:34Z,1,Trump is a coward.,LABEL_0,0.9700810313224792,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}]","[""coward"", ""trump is"", ""trump"", ""is""]",9,"the, to, trump, is, iran"
ac6f659e0d19629b,6ebXffTl4do,@realnowheregirl,2026-06-22T04:39:02Z,1,T is the absolute worst.,LABEL_0,0.9699603319168091,Anti,[],"[""worst"", ""is the"", ""is"", ""the""]",5,"the, and, of, is, to"
a5b86cb7debd33e8,6ebXffTl4do,@cycleologytv7373,2026-06-22T17:50:56Z,1,Isn’t Lyndsey Graham a ghost,LABEL_1,0.7766323685646057,Neutral,"[{""text"": ""Lyndsey Graham"", ""label"": ""PERSON""}]","[""isn"", ""graham""]",-1,
89e7357a6d675451,6ebXffTl4do,@sherifmohsen-os5xz,2026-06-22T12:18:57Z,1,"If they could, they would, a long time ago. Threats are worthless and for the weak.",LABEL_0,0.8473011255264282,Anti,"[{""text"": ""a long time ago"", ""label"": ""DATE""}]","[""they"", ""they could"", ""threats are"", ""worthless"", ""they would""]",6,"they, this, would, long, and"
4852dd0087a3723a,6ebXffTl4do,@David-t9y1w,2026-06-22T05:12:49Z,1,JD Vance believes he can buy the IRGC to change their terrorist ideology! If you can change a leopard stripes then you can change the IRGC terrorist ideology! It’s in their DNA !,LABEL_0,0.5273640155792236,Anti,"[{""text"": ""JD Vance"", ""label"": ""PERSON""}, {""text"": ""IRGC"", ""label"": ""GPE""}, {""text"": ""IRGC"", ""label"": ""ORG""}]","[""change"", ""the irgc"", ""terrorist"", ""can"", ""you can""]",2,"the, to, you, of, iran"
7968046fc4faad80,6ebXffTl4do,@KT-c2m,2026-06-22T20:21:23Z,1,‘I like people who like me. Simple as that’ - Donald Trump,LABEL_2,0.5743029117584229,Pro,[],"[""like"", ""people who"", ""me"", ""donald trump"", ""donald""]",2,"to, job, iran, good, like"
76637cf1ab601805,6ebXffTl4do,@OurObservedWorld,2026-06-22T19:50:25Z,1,Trump is going to fix this. He is the most respected president in history. He even said it himself.,LABEL_2,0.8719068765640259,Pro,"[{""text"": ""Trump"", ""label"": ""ORG""}]","[""to fix"", ""in history"", ""he even"", ""fix this"", ""fix""]",4,"the, is, of, this, he"
05cd398a5e124411,6ebXffTl4do,@joenobody7495,2026-06-22T18:36:31Z,1,"We all know what Trump really is. Trump lost all his daddy's money. Iran knows what he is, too. So does North Korea. So, does Russia. The generation that lost everything their daddy's won. Trump is a symbol of his generation. LOSERS. GENERATION LOSER.",LABEL_0,0.900007963180542,Anti,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""North Korea"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""LOSERS"", ""label"": ""ORG""}, {""text"": ""LOSER"", ""label"": ""ORG""}]","[""lost"", ""does"", ""so"", ""trump"", ""his""]",8,"the, is, and, to, of"
b5e93e9635a3dab5,6ebXffTl4do,@Shipwreck_8847,2026-06-22T04:20:02Z,1,"Not if Russia has anything to say about it. Iran is allies with Russia and Russia is moving orange man's hands. He tells him what to do, what to say in exchange for council. That's how it was halted to begin with. Funny how orange man is being controlled and tugged both sides by Bibi and Putin and in the middle is Iran and orange guy. Israeli money vs Putin's council, that's what it comes down to. Hope republican voters made America great again by installing this guy in. Great job y'all.",LABEL_1,0.4323987364768982,Neutral,"[{""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Bibi"", ""label"": ""PERSON""}, {""text"": ""Putin"", ""label"": ""PERSON""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Israeli"", ""label"": ""NORP""}, {""text"": ""Putin"", ""label"": ""PERSON""}, {""text"": ""republican"", ""label"": ""NORP""}, {""text"": ""America"", ""label"": ""GPE""}]","[""russia"", ""orange"", ""putin"", ""to say"", ""and""]",-1,
e10349f0406f78a1,6ebXffTl4do,@SylviaRuiz-t5t,2026-06-22T05:04:18Z,1,No J D you Don't get any credit you are a part of this war,LABEL_0,0.9071294665336609,Anti,[],"[""you"", ""credit"", ""you don"", ""you are"", ""of this""]",2,"the, to, you, of, iran"
693ad1ef63a6cd05,6ebXffTl4do,@randymccabe7442,2026-06-22T01:59:37Z,0,WHAT THE HELL IS WRONG WITH CBS … PUTTING OUT JUNK NEWS LIKE THIS WHY WERE IN THE MIDDLE OF THIS CONFLICT,LABEL_0,0.955097496509552,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""like this"", ""is wrong"", ""were in"", ""hell is"", ""the middle""]",9,"the, to, trump, is, iran"
e6b7bd152c7c7055,6ebXffTl4do,@Umer.us1244,2026-06-22T01:58:30Z,0,Wow he is not free to make a decision,LABEL_0,0.6587098836898804,Anti,[],"[""wow"", ""free"", ""to make"", ""is not"", ""make""]",5,"the, and, of, is, to"
aa989d23c9cac961,6ebXffTl4do,@greenhousefun3235,2026-06-22T11:28:56Z,0,The strait is open for iran and its friends. It doesn’t make sense at all that the Us is going through the strait I haven’t heard an apology for them kids abd teachers at the school. Americans need a rebate and them files😢,LABEL_0,0.9015759825706482,Anti,"[{""text"": ""iran"", ""label"": ""GPE""}, {""text"": ""Us"", ""label"": ""GPE""}, {""text"": ""Americans"", ""label"": ""NORP""}]","[""the strait"", ""strait"", ""at"", ""them"", ""the""]",5,"the, and, of, is, to"
359ed6cb6e3d95b4,6ebXffTl4do,@mikem4883,2026-06-22T01:58:56Z,0,"Trump is the problem with his cabinet. And L. Graham, We are SICK OF YOUR WAR MOUTH. Sick of your money laundering, sick of you PERIOD!",LABEL_0,0.9675302505493164,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""L. Graham"", ""label"": ""PERSON""}]","[""sick of"", ""sick"", ""your"", ""of"", ""problem with""]",5,"the, and, of, is, to"
4deaeef4c47028dd,6ebXffTl4do,@burkepete110,2026-06-22T12:51:34Z,0,"Any cost, any sacrifice to protect Trump from scrutiny over his Epstein antics.",LABEL_1,0.5120578408241272,Neutral,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Epstein"", ""label"": ""PRODUCT""}]","[""any"", ""trump from"", ""sacrifice"", ""cost"", ""epstein""]",-1,
1967ecbcef912d8f,6ebXffTl4do,@westleyclay9805,2026-06-22T01:59:55Z,0,Take it all over!Watch what america looks like for 10 years!!lol😅,LABEL_1,0.4837743639945984,Neutral,"[{""text"": ""america"", ""label"": ""GPE""}, {""text"": ""10"", ""label"": ""CARDINAL""}]","[""all over"", ""10"", ""10 years"", ""watch"", ""it all""]",-1,
ee5801e1f1ad58b2,6ebXffTl4do,@1catmac,2026-06-22T01:59:40Z,0,"Oh no, ""They're laughing at us"" 😂😂😂😂 This coverage with your prejudices is so bad, you're not even hiding it! Unsubscribe",LABEL_0,0.9522484540939331,Anti,[],"[""re"", ""not even"", ""oh no"", ""hiding"", ""at us""]",8,"the, is, and, to, of"
00030e8a05da0882,6ebXffTl4do,@debp6606,2026-06-22T01:57:36Z,0,CBS - fake spin ommission distortion - all of the above,LABEL_0,0.6603113412857056,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""spin"", ""above"", ""cbs fake"", ""all of"", ""fake""]",3,"the, to, he, trump, and"
a540b784ef3abdbd,6ebXffTl4do,@alexanderburwell1344,2026-06-22T02:00:11Z,0,"""Trump is going to take the straight over by force"" - because we haven't already tried and failed to do so. Peak delusion",LABEL_0,0.7460775971412659,Anti,[],"[""take the"", ""to take"", ""force"", ""failed"", ""haven""]",9,"the, to, trump, is, iran"
f081dce94bf37b27,6ebXffTl4do,@robertbernard3152,2026-06-22T02:00:55Z,0,Fake news on your polling program!,LABEL_0,0.8959844708442688,Anti,[],"[""your"", ""fake news"", ""fake"", ""news"", ""on""]",4,"cbs, news, is, fake, the"
bb82613f100566f0,6ebXffTl4do,@berakhiahzephaniah9229,2026-06-22T12:54:46Z,0,Once again Trump and his supporters got to be up under a delusional spell.,LABEL_0,0.9497089385986328,Anti,"[{""text"": ""Trump"", ""label"": ""PERSON""}]","[""got to"", ""once again"", ""once"", ""and his"", ""under""]",3,"the, to, he, trump, and"
19a1b7c3fb545673,6ebXffTl4do,@billyrubin3108,2026-06-22T02:01:12Z,0,"The U.S. needs a regime change. Then, peace will be on the horizon.",LABEL_1,0.6254190802574158,Neutral,"[{""text"": ""U.S."", ""label"": ""GPE""}]","[""the needs"", ""regime change"", ""will be"", ""regime"", ""change""]",-1,
23e61c1f25c50205,6ebXffTl4do,@Darkangel20614,2026-06-22T02:01:23Z,0,"Is this even “news,” at this point?",LABEL_1,0.5458072423934937,Neutral,[],"[""this point"", ""at this"", ""this"", ""point"", ""even""]",-1,
4d978c612f076966,6ebXffTl4do,@Selmafinest,2026-06-22T01:58:16Z,0,Trump is doing this for Israel 😢,LABEL_0,0.8650769591331482,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Israel"", ""label"": ""GPE""}]","[""is doing"", ""for israel"", ""doing"", ""israel"", ""trump is""]",5,"the, and, of, is, to"
cbfe078cdad0c9d4,6ebXffTl4do,@mikec5603,2026-06-22T12:38:35Z,0,CBS mainstream corrupt media.,LABEL_0,0.9022970795631409,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""mainstream"", ""corrupt"", ""media"", ""cbs""]",4,"cbs, news, is, fake, the"
5c61b7e1d84b6e4b,6ebXffTl4do,@ObiWill1,2026-06-22T01:57:21Z,0,"I'm confused as to what he's even threatening to bomb at this point. I mean I've heard on good authority we've won this war like 50 times already. He's used the word ""obliterated"" a whole bunch. So what are the bombs hitting at this point? Houses? More schools?",LABEL_0,0.7099505662918091,Anti,"[{""text"": ""50"", ""label"": ""CARDINAL""}]","[""ve"", ""at this"", ""this point"", ""point"", ""at""]",5,"the, and, of, is, to"
e60894d6468df265,6ebXffTl4do,@groverjackson672,2026-06-22T01:51:27Z,0,Democrats need to go somewhere!,LABEL_0,0.6107932329177856,Anti,"[{""text"": ""Democrats"", ""label"": ""NORP""}]","[""democrats"", ""to go"", ""need to"", ""need"", ""go""]",9,"the, to, trump, is, iran"
7b3eac1b59c5c06a,6ebXffTl4do,@valeriepeterman2024,2026-06-22T01:51:38Z,0,Fleecing if USA $ 😂 just like Ukraine war $,LABEL_0,0.6390732526779175,Anti,"[{""text"": ""Fleecing if USA"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""GPE""}]","[""just like"", ""usa"", ""like"", ""if"", ""just""]",3,"the, to, he, trump, and"
94d9094d3e83d826,6ebXffTl4do,@Llewely,2026-06-22T01:51:45Z,0,"If you're not Essene, you're not obeying Christ in full; yet you think yourselves authorities on what the LORD has spoken.",LABEL_1,0.5385591387748718,Neutral,"[{""text"": ""Essene"", ""label"": ""PERSON""}]","[""re not"", ""you re"", ""you"", ""re"", ""not""]",-1,
